Similitud de la palabra "maquinaria"

Raw_Frequency              | Relative_Frequency         | Sublineal                  | IDF_BM25                   | 
propagandista       : 0.036| mondale             : 0.035| abrego              : 0.036| seremo              : 0.036| 
alonso              : 0.036| corruptela          : 0.035| invitado            : 0.036| espada              : 0.036| 
ostentosamente      : 0.036| egresado            : 0.035| basar               : 0.036| guapo               : 0.036| 
renuncia            : 0.036| moderación          : 0.035| depositado          : 0.036| barra               : 0.036| 
nulificar           : 0.036| omisión             : 0.035| resentimiento       : 0.036| chocolate           : 0.036| 
espléndido          : 0.036| teherán             : 0.035| choque              : 0.036| minas               : 0.035| 
gironella           : 0.036| recomienda          : 0.035| numeroso            : 0.036| igualitario         : 0.035| 
habitación          : 0.036| contradicción       : 0.035| abundando           : 0.036| michoacano          : 0.035| 
ejerciar            : 0.036| residencia          : 0.035| colapso             : 0.036| federación          : 0.035| 
moskow              : 0.036| arroyo              : 0.035| enseñando           : 0.036| descartar           : 0.035| 
aparato             : 0.036| legislador          : 0.035| paga                : 0.036| rate                : 0.035| 
proporcional        : 0.036| deportivo           : 0.035| conquistar          : 0.036| convergencia        : 0.035| 
intermediación      : 0.036| comprendido         : 0.035| durango             : 0.036| salud               : 0.035| 
pampa               : 0.036| excepciones         : 0.035| escándalos          : 0.036| ofrececido          : 0.035| 
ultrasecreto        : 0.036| lanz                : 0.035| pemex               : 0.036| negar               : 0.035| 
público             : 0.036| sumada              : 0.035| cambiaré            : 0.036| informa             : 0.035| 
maldito             : 0.036| ejidal              : 0.035| celeste             : 0.036| egresado            : 0.035| 
epoca               : 0.036| adquirir            : 0.035| reanudación         : 0.036| neurociencias       : 0.035| 
acudar              : 0.036| afianzará           : 0.035| papelería           : 0.036| revive              : 0.035| 
fruto               : 0.036| reudicir            : 0.035| citado              : 0.036| telcel              : 0.035| 
unilteral           : 0.036| desgracia           : 0.035| ejerciar            : 0.036| abolir              : 0.035| 
tubo                : 0.036| joyero              : 0.035| calcular            : 0.036| perdida             : 0.035| 
politización        : 0.036| unilteral           : 0.035| pnv                 : 0.036| sobrecalentó        : 0.035| 
fundamentar         : 0.036| cuya                : 0.035| financiera          : 0.036| sofisma             : 0.035| 
saludo              : 0.036| comprador           : 0.035| reputación          : 0.036| interno             : 0.035| 
convergencia        : 0.036| triunfe             : 0.035| pridf               : 0.036| inculpado           : 0.035| 
editorial           : 0.036| expande             : 0.035| expende             : 0.036| integramo           : 0.035| 
extensión           : 0.036| adolescencia        : 0.035| eludiría            : 0.036| consolidad          : 0.035| 
escalera            : 0.036| tubo                : 0.035| acotar              : 0.036| colegios            : 0.035| 
adelita             : 0.036| descartar           : 0.035| juntar              : 0.036| motivar             : 0.035| 
iu                  : 0.036| anticipabo          : 0.035| turnado             : 0.036| caución             : 0.035| 
conferenciar        : 0.036| énfasis             : 0.035| polarizado          : 0.035| joyero              : 0.035| 
contexto            : 0.036| china               : 0.035| rezar               : 0.035| dictado             : 0.035| 
ejidal              : 0.036| acrecentando        : 0.035| caro                : 0.035| multinacional       : 0.035| 
ofrececido          : 0.036| cantidad            : 0.035| inscribir           : 0.035| condenar            : 0.035| 
difusión            : 0.036| dukakis             : 0.035| continúen           : 0.035| tubo                : 0.035| 
cancelan            : 0.036| espejeante          : 0.035| consistente         : 0.035| azar                : 0.035| 
publicista          : 0.036| editorial           : 0.035| cuantioso           : 0.035| comprensible        : 0.035| 
bueno               : 0.036| hueca               : 0.035| asientar            : 0.035| cañada              : 0.035| 
valioso             : 0.036| adhesión            : 0.035| dictado             : 0.035| bagdad              : 0.035| 
efectuar            : 0.036| nutre               : 0.035| bretaña             : 0.035| famoso              : 0.035| 
bóveda              : 0.036| incidencia          : 0.035| telcel              : 0.035| excepciones         : 0.035| 
migrante            : 0.036| estallar            : 0.035| escuadra            : 0.035| auténtico           : 0.035| 
estandarte          : 0.036| tijuana             : 0.035| revolucione         : 0.035| chamula             : 0.035| 
vuelta              : 0.036| cordura             : 0.035| envío               : 0.035| ocosingo            : 0.035| 
roce                : 0.036| bautista            : 0.035| longevidad          : 0.035| espejeante          : 0.035| 
azul                : 0.036| escolar             : 0.035| moralmente          : 0.035| humo                : 0.035| 
holandés            : 0.036| cuestionar          : 0.035| demandarán          : 0.035| encabezar           : 0.035| 
embarcara           : 0.036| marea               : 0.034| sobrecalentó        : 0.035| durango             : 0.035| 
tradicionalmente    : 0.035| moralmente          : 0.034| legislativa         : 0.035| suscribieran        : 0.035| 
secta               : 0.035| genético            : 0.034| lisboa              : 0.035| fugarse             : 0.035| 
debir               : 0.035| relucir             : 0.034| efectuar            : 0.035| comparación         : 0.035| 
parlamentarididel   : 0.035| bóveda              : 0.034| rosales             : 0.035| efervescencia       : 0.035| 
pineda              : 0.035| santa               : 0.034| publicista          : 0.035| vínculo             : 0.035| 
traiacurra          : 0.035| doméstico           : 0.034| arrancarán          : 0.035| leonardo            : 0.035| 
auto                : 0.035| inculpado           : 0.034| curul               : 0.035| bretaña             : 0.035| 
sociedades          : 0.035| ministración        : 0.034| matar               : 0.035| tercer              : 0.035| 
productividad       : 0.035| carga               : 0.034| querétaro           : 0.035| fracaso             : 0.035| 
tortura             : 0.035| ultrasecreto        : 0.034| discrecionalidad    : 0.035| contrapartida       : 0.035| 
elías               : 0.035| cargado             : 0.034| joaquín             : 0.035| obtener             : 0.035| 
ambulante           : 0.035| meritorio           : 0.034| indignado           : 0.035| pretendido          : 0.035| 
emigrante           : 0.035| obtener             : 0.034| vínculo             : 0.035| intento             : 0.035| 
descartar           : 0.035| fraude              : 0.034| solórzano           : 0.035| ingrediente         : 0.035| 
aprueben            : 0.035| súbitamente         : 0.034| tzotzil             : 0.035| avances             : 0.035| 
necesita            : 0.035| medicina            : 0.034| suscribieran        : 0.035| recomienda          : 0.035| 
avocan              : 0.035| ambulante           : 0.034| mayoría             : 0.035| ejidal              : 0.035| 
percepción          : 0.035| embarcara           : 0.034| imperior            : 0.035| forjar              : 0.035| 
agrupar             : 0.035| hemisférico         : 0.034| racimo              : 0.035| forense             : 0.035| 
rezar               : 0.035| zócalo              : 0.034| chamula             : 0.035| represente          : 0.034| 
adolescencia        : 0.035| motivar             : 0.034| espejeante          : 0.035| vetar               : 0.034| 
normar              : 0.035| reiterara           : 0.034| riancho             : 0.035| fluido              : 0.034| 
gara                : 0.035| afiliado            : 0.034| porrúa              : 0.035| pripan              : 0.034| 
embarazado          : 0.035| borrar              : 0.034| tribu               : 0.035| recuper             : 0.034| 
índice              : 0.035| consensado          : 0.034| monsiváis           : 0.035| dfender             : 0.034| 
jose                : 0.035| vasco               : 0.034| azar                : 0.034| contraparte         : 0.034| 
nostálgico          : 0.035| bioquímica          : 0.034| drucker             : 0.034| restituir           : 0.034| 
perdida             : 0.035| tercer              : 0.034| utilizar            : 0.034| polarizado          : 0.034| 
guardia             : 0.035| corea               : 0.034| descender           : 0.034| estandarte          : 0.034| 
enseñando           : 0.035| previsto            : 0.034| minatitlán          : 0.034| porrúa              : 0.034| 
magnificar          : 0.035| cb                  : 0.034| lacónico            : 0.034| rama                : 0.034| 
robado              : 0.035| tranquilizan        : 0.034| escombro            : 0.034| vida                : 0.034| 
operatividad        : 0.035| colín               : 0.034| baturro             : 0.034| transdisciplinariedad: 0.034| 
biofísica           : 0.035| leonardo            : 0.034| acteal              : 0.034| verso               : 0.034| 
eutiquio            : 0.035| perjuicio           : 0.034| deponer             : 0.034| veneración          : 0.034| 
educaban            : 0.035| luciano             : 0.034| inclusión           : 0.034| represión           : 0.034| 
traste              : 0.035| holandés            : 0.034| multinacional       : 0.034| aub                 : 0.034| 
pertenencia         : 0.035| lisboa              : 0.034| alteraré            : 0.034| amar                : 0.034| 
china               : 0.035| gratuidad           : 0.034| contada             : 0.034| castañón            : 0.034| 
depongan            : 0.035| guerrillero         : 0.034| espinal             : 0.034| incontable          : 0.034| 
presumiblemente     : 0.035| irregularidades     : 0.034| aprueben            : 0.034| mero                : 0.034| 
resolucióíxconforme : 0.035| abastecer           : 0.034| contrincante        : 0.034| demostración        : 0.034| 
bélgica             : 0.035| bar                 : 0.034| tercer              : 0.034| margaritas          : 0.034| 
funda               : 0.035| dónde               : 0.034| estandarte          : 0.034| discrecionalidad    : 0.034| 
reincorporar        : 0.035| aparato             : 0.034| embarazado          : 0.034| edificio            : 0.034| 
matar               : 0.035| wood                : 0.034| premisa             : 0.034| agradar             : 0.034| 
veneración          : 0.035| edificio            : 0.034| descartar           : 0.034| alterno             : 0.034| 
alienten            : 0.035| paramilitar         : 0.034| victorioso          : 0.034| larrainzar          : 0.034| 
verbal              : 0.035| requerimiento       : 0.034| paramilitar         : 0.034| descansaremo        : 0.034| 
informa             : 0.034| intermediación      : 0.034| motivación          : 0.034| omisión             : 0.034| 
cchsur              : 0.034| standard            : 0.034| portugués           : 0.034| devastado           : 0.034| 
espejeante          : 0.034| pliego              : 0.034| adaptar             : 0.034| homenaje            : 0.034| 
neurociencias       : 0.034| corporación         : 0.034| incontable          : 0.034| gortari             : 0.034| 
asesor              : 0.034| conuestro           : 0.034| adelgazamiento      : 0.034| palacios            : 0.034| 
comprendido         : 0.034| ing                 : 0.034| legítimo            : 0.034| gironella           : 0.034| 
formar              : 0.034| restante            : 0.034| córdova             : 0.034| espléndido          : 0.034| 
gertz               : 0.034| discutimo           : 0.034| cargado             : 0.034| reaccionando        : 0.034| 
vinculado           : 0.034| proliferación       : 0.034| lara                : 0.034| vinculado           : 0.034| 
peligroso           : 0.034| empezaría           : 0.034| incidencia          : 0.034| inamovible          : 0.034| 
total               : 0.034| emergencias         : 0.034| cantidad            : 0.034| sociedades          : 0.034| 
clonación           : 0.034| etablecida          : 0.034| cisneros            : 0.034| moderación          : 0.034| 
juntar              : 0.034| bélico              : 0.034| normar              : 0.034| rezago              : 0.034| 
firmeza             : 0.034| descender           : 0.034| inducción           : 0.034| minucioso           : 0.034| 
calibre             : 0.034| puño                : 0.034| adolescencia        : 0.034| reflejan            : 0.034| 
excedente           : 0.034| hotel               : 0.034| silva               : 0.034| basara              : 0.034| 
definición          : 0.034| indagación          : 0.034| world               : 0.034| quedaba             : 0.034| 
obtener             : 0.034| detalla             : 0.034| licitación          : 0.034| conversación        : 0.034| 
humo                : 0.034| multinacional       : 0.034| problemática        : 0.034| moralmente          : 0.034| 
atractivo           : 0.034| depositado          : 0.034| reiterara           : 0.034| hotel               : 0.034| 
activar             : 0.034| destrozo            : 0.034| atractivo           : 0.034| senadores           : 0.034| 
dificultad          : 0.034| irrupción           : 0.034| lacey               : 0.034| ventilan            : 0.034| 
votación            : 0.034| telefoneí           : 0.034| ing                 : 0.034| roce                : 0.034| 
ciudadano           : 0.034| excedente           : 0.034| vetar               : 0.034| doméstico           : 0.034| 
incontable          : 0.034| puntero             : 0.033| enfatizó            : 0.034| licitación          : 0.034| 
desalojo            : 0.034| utilizar            : 0.033| contrastar          : 0.034| vidal               : 0.034| 
distritales         : 0.034| revertir            : 0.033| carisma             : 0.034| percepción          : 0.034| 
vetar               : 0.034| reputación          : 0.033| irrumpir            : 0.034| hidalguense         : 0.034| 
bioquímica          : 0.034| monterrey           : 0.033| cabida              : 0.034| balazo              : 0.034| 
iriarte             : 0.034| arias               : 0.033| anteanoche          : 0.034| comprometerán       : 0.034| 
banorte             : 0.034| referencia          : 0.033| inteligentemente    : 0.034| shea                : 0.033| 
maíz                : 0.034| increíble           : 0.033| hemisférico         : 0.034| compadre            : 0.033| 
educar              : 0.034| contada             : 0.033| camión              : 0.034| capitalizar         : 0.033| 
generoso            : 0.034| reestrucurar        : 0.033| australiano         : 0.034| llámese             : 0.033| 
precios             : 0.034| asesor              : 0.033| suspenderíamos      : 0.034| excedente           : 0.033| 
social              : 0.034| decrecer            : 0.033| michel              : 0.034| dulce               : 0.033| 
volatilidad         : 0.034| capitalizar         : 0.033| croc                : 0.034| inflacionario       : 0.033| 
conquistar          : 0.034| legislativa         : 0.033| potosinomexicano    : 0.034| acudar              : 0.033| 
expande             : 0.034| perturbar           : 0.033| campa               : 0.034| coyote              : 0.033| 
saturnino           : 0.034| repentinamente      : 0.033| concretar           : 0.033| frailesca           : 0.033| 
agradar             : 0.034| contrincante        : 0.033| descansaremo        : 0.033| enriquecer          : 0.033| 
burro               : 0.034| comisionado         : 0.033| pudieran            : 0.033| laborar             : 0.033| 
agrava              : 0.034| carretera           : 0.033| sugiere             : 0.033| ccs                 : 0.033| 
sonora              : 0.034| uniremo             : 0.033| frailesca           : 0.033| restaurar           : 0.033| 
escándalos          : 0.034| manipulación        : 0.033| comentarista        : 0.033| torturada           : 0.033| 
acrecentando        : 0.033| llenaría            : 0.033| clero               : 0.033| conmemorar          : 0.033| 
logrado             : 0.033| literato            : 0.033| restaurar           : 0.033| reactivación        : 0.033| 
inoportuno          : 0.033| economic            : 0.033| controlado          : 0.033| lozano              : 0.033| 
camión              : 0.033| conversación        : 0.033| conserve            : 0.033| eficacia            : 0.033| 
spoils              : 0.033| jovanovic           : 0.033| marca               : 0.033| parabrisa           : 0.033| 
torrijos            : 0.033| poseer              : 0.033| pensará             : 0.033| avocan              : 0.033| 
lisboa              : 0.033| ervin               : 0.033| previamente         : 0.033| miseria             : 0.033| 
federación          : 0.033| recurrir            : 0.033| onza                : 0.033| social              : 0.033| 
condenar            : 0.033| cisneros            : 0.033| ezln                : 0.033| contada             : 0.033| 
cliente             : 0.033| apache              : 0.033| secta               : 0.033| selecto             : 0.033| 
rate                : 0.033| desocupación        : 0.033| escalera            : 0.033| corruptela          : 0.033| 
polarizado          : 0.033| terapia             : 0.033| reudicir            : 0.033| clonación           : 0.033| 
elvia               : 0.033| barings             : 0.033| jose                : 0.033| jose                : 0.033| 
flores              : 0.033| agravante           : 0.033| manipulación        : 0.033| cubierto            : 0.033| 
merecemo            : 0.033| arrestar            : 0.033| acatar              : 0.033| incidencia          : 0.033| 
soberano            : 0.033| opere               : 0.033| rótulo              : 0.033| certificar          : 0.033| 
apego               : 0.033| automotor           : 0.033| perdida             : 0.033| ministración        : 0.033| 
azar                : 0.033| agronomía           : 0.033| zedillopan          : 0.033| cambiamo            : 0.033| 
colombia            : 0.033| definición          : 0.033| cliente             : 0.033| colaborar           : 0.033| 
reuters             : 0.033| conferencista       : 0.033| condiciones         : 0.033| yeltsin             : 0.033| 
equidad             : 0.033| ccs                 : 0.033| exacerbar           : 0.033| hueca               : 0.033| 
cabalmente          : 0.033| estár               : 0.033| habitación          : 0.033| digno               : 0.033| 
predicción          : 0.033| inocencia           : 0.033| adepto              : 0.033| adepto              : 0.033| 
corruptela          : 0.033| minatitlán          : 0.033| humanamente         : 0.033| tejada              : 0.033| 
imperio             : 0.033| prácticamente       : 0.033| aparato             : 0.033| confiable           : 0.033| 
poseer              : 0.033| refrito             : 0.033| nombramiento        : 0.033| industrializado     : 0.033| 
encabezar           : 0.033| relacionado         : 0.033| laborar             : 0.033| colegiados          : 0.033| 
exponente           : 0.033| famosísimo          : 0.033| selecto             : 0.033| minoría             : 0.033| 
pintan              : 0.033| matanza             : 0.033| consensado          : 0.033| personaje           : 0.033| 
recomienda          : 0.033| peña                : 0.033| chocolate           : 0.033| alcoholismo         : 0.033| 
esboza              : 0.033| escalera            : 0.033| banquillo           : 0.033| exponente           : 0.033| 
vasco               : 0.033| normar              : 0.033| gertz               : 0.033| arroyo              : 0.033| 
conuestro           : 0.033| clonación           : 0.033| ministración        : 0.033| verifican           : 0.033| 
especulativo        : 0.033| primariamente       : 0.033| casino              : 0.033| purísima            : 0.033| 
reputación          : 0.033| selecto             : 0.033| expectación         : 0.033| duval               : 0.033| 
desparramar         : 0.033| sofisma             : 0.033| recuper             : 0.033| soberano            : 0.033| 
incidencia          : 0.033| incendio            : 0.033| doméstico           : 0.033| aparato             : 0.033| 
bagdad              : 0.033| demandarán          : 0.033| alterno             : 0.033| balde               : 0.033| 
irrupción           : 0.033| restaurar           : 0.033| arribo              : 0.033| empezaría           : 0.033| 
recopilación        : 0.033| interrogar          : 0.033| flores              : 0.033| marcar              : 0.033| 
estár               : 0.033| ceop                : 0.033| plata               : 0.033| capa                : 0.033| 
reflejan            : 0.033| operatividad        : 0.032| educaban            : 0.033| zozobra             : 0.033| 
desahoga            : 0.033| castigo             : 0.032| estimulante         : 0.032| suceso              : 0.033| 
fracaso             : 0.033| avocan              : 0.032| torres              : 0.032| legislativa         : 0.032| 
plata               : 0.033| tachado             : 0.032| ventilan            : 0.032| adhesión            : 0.032| 
presionan           : 0.033| reflejan            : 0.032| sucesión            : 0.032| cambio              : 0.032| 
computación         : 0.033| banquete            : 0.032| propicien           : 0.032| turnado             : 0.032| 
porrúa              : 0.033| molestar            : 0.032| incrementen         : 0.032| túnel               : 0.032| 
televisado          : 0.033| lacey               : 0.032| pripan              : 0.032| importación         : 0.032| 
tranquilizan        : 0.033| señora              : 0.032| televisado          : 0.032| sorpresivamente     : 0.032| 
apresurado          : 0.033| pesarón             : 0.032| obviará             : 0.032| introducción        : 0.032| 
poámían             : 0.033| cambiaré            : 0.032| entrada             : 0.032| investigador        : 0.032| 
notable             : 0.033| caro                : 0.032| reflejan            : 0.032| rastreo             : 0.032| 
fru                 : 0.033| testificar          : 0.032| desdén              : 0.032| rigen               : 0.032| 
sofisma             : 0.033| resolucióíxconforme : 0.032| entrelazar          : 0.032| referencia          : 0.032| 
encaminada          : 0.033| tradicionalmente    : 0.032| desocupación        : 0.032| cabida              : 0.032| 
movilidad           : 0.033| exigido             : 0.032| insatisfacción      : 0.032| santa               : 0.032| 
ocurrente           : 0.032| interno             : 0.032| balde               : 0.032| acrecentando        : 0.032| 
eligirían           : 0.032| plático             : 0.032| seremo              : 0.032| cápita              : 0.032| 
desgranar           : 0.032| occiso              : 0.032| bagdad              : 0.032| vulneran            : 0.032| 
ciña                : 0.032| financiera          : 0.032| exponente           : 0.032| contreras           : 0.032| 
castigo             : 0.032| ejerciar            : 0.032| ciudado             : 0.032| clero               : 0.032| 
carretera           : 0.032| cápita              : 0.032| triste              : 0.032| gara                : 0.032| 
devaluabon          : 0.032| premisa             : 0.032| omar                : 0.032| manipulación        : 0.032| 
legislativa         : 0.032| biofísica           : 0.032| traste              : 0.032| patrón              : 0.032| 
miseria             : 0.032| contrapartida       : 0.032| biofísica           : 0.032| nombramiento        : 0.032| 
continental         : 0.032| cerca               : 0.032| operatividad        : 0.032| terapia             : 0.032| 
probar              : 0.032| abogar              : 0.032| abogar              : 0.032| uniremo             : 0.032| 
móvil               : 0.032| nicolescu           : 0.032| africano            : 0.032| lisboa              : 0.032| 
patrocinan          : 0.032| magnificar          : 0.032| extirpación         : 0.032| educar              : 0.032| 
slobodan            : 0.032| preventivo          : 0.032| terapia             : 0.032| publicista          : 0.032| 
querétaro           : 0.032| social              : 0.032| nicolescu           : 0.032| elías               : 0.032| 
perturbar           : 0.032| dulce               : 0.032| vs                  : 0.032| erraí               : 0.032| 
hispano             : 0.032| galindo             : 0.032| bélgica             : 0.032| escalera            : 0.032| 
solo                : 0.032| omar                : 0.032| destrozo            : 0.032| cordura             : 0.032| 
contendiente        : 0.032| cambio              : 0.032| matanza             : 0.032| rezar               : 0.032| 
federalización      : 0.032| adoptado            : 0.032| rama                : 0.032| precipitado         : 0.032| 
adepto              : 0.032| triste              : 0.032| hidalguense         : 0.032| banquete            : 0.032| 
medio               : 0.032| multilatanal        : 0.032| lanzamiento         : 0.032| ciña                : 0.032| 
iniciales           : 0.032| comercializar       : 0.032| tepic               : 0.032| televisado          : 0.032| 
humanamente         : 0.032| debate              : 0.032| esboza              : 0.032| extractiva          : 0.032| 
lacey               : 0.032| margaritas          : 0.032| delegacional        : 0.032| mano                : 0.032| 
cálido              : 0.032| baturro             : 0.032| reprobado           : 0.032| elegirá             : 0.032| 
ahondar             : 0.032| colaborador         : 0.032| conferenciar        : 0.032| lationamericana     : 0.032| 
multilatanal        : 0.032| torres              : 0.032| nadando             : 0.032| reputación          : 0.032| 
puntero             : 0.032| fruto               : 0.032| lationamericana     : 0.032| aprueben            : 0.032| 
recalcitrante       : 0.032| llegada             : 0.031| cambiamo            : 0.032| movilidad           : 0.032| 
personaje           : 0.032| evidenciado         : 0.031| social              : 0.032| minatitlán          : 0.032| 
exacerbar           : 0.032| nava                : 0.031| tranquilizan        : 0.032| operatividad        : 0.032| 
legislador          : 0.032| desdén              : 0.031| rebelde             : 0.032| pnv                 : 0.032| 
explícito           : 0.032| xvi                 : 0.031| parabrisa           : 0.032| votación            : 0.032| 
irrumpir            : 0.032| resentimiento       : 0.031| debir               : 0.032| onza                : 0.032| 
verso               : 0.032| contestación        : 0.031| debilitado          : 0.032| australiano         : 0.032| 
humberto            : 0.032| galón               : 0.031| fragmentación       : 0.032| castigo             : 0.032| 
pronunciamietno     : 0.032| navidad             : 0.031| cabal               : 0.032| monsiváis           : 0.032| 
prácticamente       : 0.032| ahorro              : 0.031| interrogar          : 0.032| nacionalismo        : 0.032| 
entrada             : 0.032| lacónico            : 0.031| maldito             : 0.031| epoca               : 0.032| 
pretendieron        : 0.032| adepto              : 0.031| reasumir            : 0.031| bdm                 : 0.032| 
citado              : 0.032| verdadero           : 0.031| delincuent          : 0.031| conquistar          : 0.032| 
manero              : 0.032| provocar            : 0.031| expulsar            : 0.031| telefoneí           : 0.032| 
pensará             : 0.032| envío               : 0.031| fernando            : 0.031| reudicir            : 0.032| 
miembro             : 0.032| eligirían           : 0.031| chofer              : 0.031| ocurrente           : 0.032| 
utilizar            : 0.032| aduanero            : 0.031| plático             : 0.031| potosinomexicano    : 0.032| 
omisión             : 0.032| paga                : 0.031| trinidad            : 0.031| michel              : 0.032| 
presa               : 0.031| máxime              : 0.031| cámaras             : 0.031| refinería           : 0.032| 
interrogar          : 0.031| personaje           : 0.031| federalización      : 0.031| opere               : 0.031| 
mitin               : 0.031| nominal             : 0.031| inculpado           : 0.031| boleta              : 0.031| 
genio               : 0.031| ocasionalmente      : 0.031| novela              : 0.031| omar                : 0.031| 
patricio            : 0.031| parabrisa           : 0.031| señalamiento        : 0.031| sorteos             : 0.031| 
contrincante        : 0.031| abundando           : 0.031| agradecimiento      : 0.031| egoísmo             : 0.031| 
ascención           : 0.031| victorioso          : 0.031| martínez            : 0.031| calibre             : 0.031| 
bonanza             : 0.031| africano            : 0.031| recalcitrante       : 0.031| modernizar          : 0.031| 
cubierto            : 0.031| merecemo            : 0.031| auténtico           : 0.031| pudieran            : 0.031| 
tijuana             : 0.031| sugerir             : 0.031| castigo             : 0.031| logré               : 0.031| 
potosinomexicano    : 0.031| reflexionar         : 0.031| amenacen            : 0.031| juntar              : 0.031| 
balde               : 0.031| matrícula           : 0.031| guardia             : 0.031| espinal             : 0.031| 
abatir              : 0.031| rampante            : 0.031| emergencias         : 0.031| estimulante         : 0.031| 
científicamente     : 0.031| bdm                 : 0.031| reconciliación      : 0.031| defensor            : 0.031| 
organizada          : 0.031| desgranar           : 0.031| prácticamente       : 0.031| tribu               : 0.031| 
preventivo          : 0.031| joaquín             : 0.031| contendieron        : 0.031| residir             : 0.031| 
pudo                : 0.031| azul                : 0.031| azcapotzalco        : 0.031| legislador          : 0.031| 
aplicación          : 0.031| poámían             : 0.031| aduanero            : 0.031| meritorio           : 0.031| 
literato            : 0.031| prdpt               : 0.031| presionan           : 0.031| inobjetable         : 0.031| 
sucesión            : 0.031| cliente             : 0.031| agravante           : 0.031| patrimonial         : 0.031| 
triste              : 0.031| investigador        : 0.031| readquisición       : 0.031| unilteral           : 0.031| 
gerardo             : 0.031| campa               : 0.031| aludir              : 0.031| plata               : 0.031| 
chernomyrdin        : 0.031| palacios            : 0.031| logrado             : 0.031| ing                 : 0.031| 
repentinamente      : 0.031| extenso             : 0.031| mañana              : 0.031| irregularidades     : 0.031| 
abastecer           : 0.031| extramarital        : 0.031| presidente          : 0.031| eutiquio            : 0.031| 
dfender             : 0.031| literatura          : 0.031| nací                : 0.031| perfilando          : 0.031| 
actualizar          : 0.031| alemano             : 0.030| bóveda              : 0.031| parejita            : 0.031| 
tribu               : 0.031| longevidad          : 0.030| formuladoseln       : 0.031| steve               : 0.031| 
inservible          : 0.031| presa               : 0.030| enfermera           : 0.031| occiso              : 0.031| 
numeroso            : 0.031| bebé                : 0.030| aplicación          : 0.031| rumor               : 0.031| 
dulce               : 0.031| monsiváis           : 0.030| recomienda          : 0.031| norteamericano      : 0.031| 
certificar          : 0.031| descansaremo        : 0.030| pec                 : 0.031| prematuro           : 0.031| 
iturbide            : 0.031| adelgazamiento      : 0.030| estudioso           : 0.031| estética            : 0.031| 
inculpado           : 0.031| drucker             : 0.030| china               : 0.031| arias               : 0.031| 
escombro            : 0.031| estañol             : 0.030| ccs                 : 0.031| etablecida          : 0.031| 
verdadero           : 0.031| vuelta              : 0.030| puntero             : 0.031| aseguradora         : 0.031| 
babia               : 0.031| onza                : 0.030| móvil               : 0.031| bélgica             : 0.031| 
complicarán         : 0.031| tejada              : 0.030| planeado            : 0.031| intermediación      : 0.031| 
romeo               : 0.031| licitación          : 0.030| clonación           : 0.031| endurecimiento      : 0.031| 
reconciliación      : 0.031| guardia             : 0.030| ervin               : 0.031| trevi               : 0.031| 
estimulante         : 0.031| antitanque          : 0.030| sostén              : 0.031| zivadin             : 0.031| 
gongora             : 0.031| ingrediente         : 0.030| perjuicio           : 0.031| presa               : 0.031| 
yeltsin             : 0.031| roja                : 0.030| delictivo           : 0.031| gustar              : 0.031| 
comercializar       : 0.031| banorte             : 0.030| provocar            : 0.031| reprobado           : 0.031| 
enfatizó            : 0.031| expende             : 0.030| lozano              : 0.031| peña                : 0.031| 
sorteos             : 0.031| revolucione         : 0.030| famosísimo          : 0.031| proseguir           : 0.031| 
trabajadores        : 0.031| readaptación        : 0.030| derivar             : 0.031| marques             : 0.031| 
australiano         : 0.031| unificador          : 0.030| alivio              : 0.031| ocasionar           : 0.031| 
lucho               : 0.031| telmexsprints       : 0.030| hueca               : 0.030| engaño              : 0.031| 
guapo               : 0.031| magnífico           : 0.030| distritales         : 0.030| asesinada           : 0.031| 
peña                : 0.031| magallanes          : 0.030| sumada              : 0.030| traiacurra          : 0.031| 
presidente          : 0.031| trabajadores        : 0.030| auto                : 0.030| máxime              : 0.031| 
humanidades         : 0.031| tsazagami           : 0.030| fondo               : 0.030| rectores            : 0.030| 
alivio              : 0.031| gongora             : 0.030| estética            : 0.030| ensenada            : 0.030| 
financiera          : 0.031| contender           : 0.030| luna                : 0.030| entraré             : 0.030| 
tepic               : 0.031| susceptible         : 0.030| confiable           : 0.030| revelan             : 0.030| 
petroquímica        : 0.031| fabricante          : 0.030| oportunismo         : 0.030| programado          : 0.030| 
espinal             : 0.031| vencido             : 0.030| elvia               : 0.030| anticipabo          : 0.030| 
parabrisa           : 0.031| rastreo             : 0.030| tropelía            : 0.030| reto                : 0.030| 
excepciones         : 0.031| implícita           : 0.030| cerca               : 0.030| dónde               : 0.030| 
ministración        : 0.031| reconciliación      : 0.030| cubierto            : 0.030| pliego              : 0.030| 
zedillopan          : 0.030| césarman            : 0.030| moderación          : 0.030| encargar            : 0.030| 
recibiría           : 0.030| fugado              : 0.030| cancelan            : 0.030| cantidad            : 0.030| 
opere               : 0.030| inservible          : 0.030| poseer              : 0.030| mirador             : 0.030| 
higgins             : 0.030| nacional            : 0.030| poner               : 0.030| armamento           : 0.030| 
quejabo             : 0.030| parlamentarididel   : 0.030| competitividad      : 0.030| comprendido         : 0.030| 
probidad            : 0.030| turismo             : 0.030| bautista            : 0.030| científica          : 0.030| 
minatitlán          : 0.030| robbins             : 0.030| arnulfo             : 0.030| celebramo           : 0.030| 
paritaria           : 0.030| consumo             : 0.030| coyote              : 0.030| bilateral           : 0.030| 
bdm                 : 0.030| alteraré            : 0.030| encaminada          : 0.030| genético            : 0.030| 
